candidate_id,path,relative_path,source_family,identity_group,extension,file_size_bytes,independent_selection_eligible,original_width,original_height,mode,alpha_present,transparent_fraction,white_fraction,border_white_fraction,border_rgb_std,black_fraction,nonwhite_fraction,strict_green_fraction,green_to_nonwhite_ratio,green_components,green_bbox_fraction,green_bbox_touches_border,blur_laplacian_thumbnail,background_class,clean_background_score,dhash64
src_1007,D:\kp\数据集图片\images\leaf3 (7).jpg,images\leaf3 (7).jpg,images_400,images400::leaf3 (7),.jpg,23765,1,1024,181,RGB,0,0.0,0.8819969093406593,0.9991596638655462,1.070577621459961,0.0,0.11154275412087912,0.05653331043956044,0.5068308639599769,3,0.3673162774725275,0,1408.8890367150236,white_removed_candidate,8.604914,012135b520408000
src_0992,D:\kp\数据集图片\images\leaf3 (51).jpg,images\leaf3 (51).jpg,images_400,images400::leaf3 (51),.jpg,19082,1,1024,394,RGB,0,0.0,0.9625634517766497,0.999549062049062,2.190065622329712,0.0,0.036534343274111675,0.01677506345177665,0.4591587516960652,8,0.13872144670050762,0,416.85501269035535,white_removed_candidate,8.593668,0000111560408080
src_0956,D:\kp\数据集图片\images\leaf3 (11).jpg,images\leaf3 (11).jpg,images_400,images400::leaf3 (11),.jpg,20840,1,1024,218,RGB,0,0.0,0.9211582568807339,1.0,0.0,0.0,0.07595685206422019,0.03608801605504587,0.4751120547298891,1,0.26781106651376146,0,1063.536016341743,white_removed_candidate,8.569997,004039159d302000
src_0687,D:\kp\数据集图片\images\31-31.jpg,images\31-31.jpg,images_400,images400::31-31,.jpg,97030,1,594,1024,RGB,0,0.0,0.9128261784511784,0.972452229299363,6.666217803955078,0.0,0.06286168981481481,0.030888310185185185,0.49136939010356734,4,0.6789641203703703,0,303.3147921403104,white_removed_candidate,8.543581,2b261b32242c3828
src_0695,D:\kp\数据集图片\images\35-35.jpg,images\35-35.jpg,images_400,images400::35-35,.jpg,36106,1,325,1024,RGB,0,0.0,0.9472535686728395,0.9996223564954683,0.46077167987823486,0.0,0.04267939814814815,0.017795138888888888,0.41694915254237286,2,0.4911024305555556,0,345.838481294184,white_removed_candidate,8.409742,601d070203070c0e
src_1005,D:\kp\数据集图片\images\leaf3 (66).jpg,images\leaf3 (66).jpg,images_400,images400::leaf3 (66),.jpg,25449,1,1023,429,RGB,0,0.0,0.9446493459302325,0.9830747531734838,8.044512748718262,0.0,0.05236191860465116,0.02003997093023256,0.3827203331020125,4,0.3506449854651163,0,330.64864361587126,white_removed_candidate,8.238696,80d01c8e6640c080
src_0693,D:\kp\数据集图片\images\34-34.jpg,images\34-34.jpg,images_400,images400::34-34,.jpg,144706,1,912,1024,RGB,0,0.0,0.8969512404057017,0.9700762994754412,4.327892780303955,0.0,0.06912177905701754,0.027969092653508772,0.4046350229272525,2,0.5151024533991229,0,151.9379535920439,white_removed_candidate,8.190493,3611133214183818
src_1006,D:\kp\数据集图片\images\leaf3 (69).jpg,images\leaf3 (69).jpg,images_400,images400::leaf3 (69),.jpg,27354,1,1023,401,RGB,0,0.0,0.8904306592039801,0.9946197991391679,5.625439167022705,0.0,0.10750932835820895,0.03737173507462686,0.34761388286334055,2,0.43396299751243783,0,234.636747901025,white_removed_candidate,8.031461,100c151d3060c000
src_0745,D:\kp\数据集图片\images\6-6.jpg,images\6-6.jpg,images_400,images400::6-6,.jpg,45149,1,340,1024,RGB,0,0.0,0.8433249080882353,0.9865269461077845,5.223748207092285,0.0,0.14546185661764705,0.05341222426470588,0.3671905852618277,5,0.49926470588235294,0,345.2054208294826,white_removed_candidate,7.988206,42662c1b1f1e1c1e
src_1008,D:\kp\数据集图片\images\leaf3 (70).jpg,images\leaf3 (70).jpg,images_400,images400::leaf3 (70),.jpg,26103,1,1024,305,RGB,0,0.0,0.8633961397058824,0.9994895354772844,0.7215613722801208,0.0,0.13456137663398693,0.04600694444444445,0.34190304525187365,1,0.5428155637254902,0,291.62334045856005,white_removed_candidate,7.9688,40621b13303060c0
